timestamp,session_time,frame_identifier,player_car_index,track_name
1785642989.2604578,251.8449249267578,5054,0,MONTREALGRAND PRIX
1785642989.7601147,252.34429931640625,5064,0,MONTREALGRAND PRIX
1785642990.2608507,252.8489227294922,5074,0,MONTREALGRAND PRIX
1785642990.7588596,253.34649658203125,5084,0,MONTREALGRAND PRIX
1785642991.259157,253.8492889404297,5094,0,MONTREALGRAND PRIX
1785642991.7589748,254.34756469726562,5104,0,MONTREALGRAND PRIX
1785642992.2603183,254.84808349609375,5114,0,MONTREALGRAND PRIX
1785642992.7571065,255.3428192138672,5124,0,MONTREALGRAND PRIX
1785642993.258574,255.8448028564453,5134,0,MONTREALGRAND PRIX
1785642993.7656608,256.35302734375,5144,0,MONTREALGRAND PRIX
1785642994.267272,256.8548278808594,5154,0,MONTREALGRAND PRIX
1785642994.7611375,257.3481140136719,5164,0,MONTREALGRAND PRIX
1785642995.2649076,257.8496398925781,5174,0,MONTREALGRAND PRIX
1785642995.7656775,258.35247802734375,5184,0,MONTREALGRAND PRIX
1785642996.2654057,258.85345458984375,5194,0,MONTREALGRAND PRIX
1785642996.7662737,259.3547668457031,5204,0,MONTREALGRAND PRIX
1785642997.270256,259.85406494140625,5214,0,MONTREALGRAND PRIX
1785642997.7689242,260.3539123535156,5224,0,MONTREALGRAND PRIX
1785642998.2641265,260.8443298339844,5234,0,MONTREALGRAND PRIX
1785642998.7602775,261.3434753417969,5244,0,MONTREALGRAND PRIX
1785642999.2638254,261.85174560546875,5254,0,MONTREALGRAND PRIX
1785642999.7604635,262.34564208984375,5264,0,MONTREALGRAND PRIX
1785643000.2578676,262.84405517578125,5274,0,MONTREALGRAND PRIX
1785643000.7570863,263.34405517578125,5284,0,MONTREALGRAND PRIX
1785643001.2615204,263.8479309082031,5295,0,MONTREALGRAND PRIX
1785643001.7663121,264.3511047363281,5305,0,MONTREALGRAND PRIX
1785643002.2675235,264.85321044921875,5315,0,MONTREALGRAND PRIX
1785643002.7661836,265.3523254394531,5325,0,MONTREALGRAND PRIX
1785643003.2653267,265.8514404296875,5335,0,MONTREALGRAND PRIX
1785643003.766177,266.3495788574219,5345,0,MONTREALGRAND PRIX
1785643004.2683246,266.8544006347656,5355,0,MONTREALGRAND PRIX
1785643004.7684636,267.3511047363281,5365,0,MONTREALGRAND PRIX
1785643005.2675323,267.8483581542969,5375,0,MONTREALGRAND PRIX
1785643005.76507,268.34991455078125,5385,0,MONTREALGRAND PRIX
1785643006.2621489,268.8460998535156,5395,0,MONTREALGRAND PRIX
1785643006.7572474,269.3431701660156,5405,0,MONTREALGRAND PRIX
1785643007.2620885,269.8451232910156,5415,0,MONTREALGRAND PRIX
1785643007.7680964,270.35498046875,5425,0,MONTREALGRAND PRIX
1785643008.2671537,270.8481750488281,5435,0,MONTREALGRAND PRIX
1785643008.7654514,271.3495788574219,5445,0,MONTREALGRAND PRIX
1785643009.2608585,271.843994140625,5455,0,MONTREALGRAND PRIX
1785643009.7669103,272.3535461425781,5465,0,MONTREALGRAND PRIX
1785643010.2658734,272.8493347167969,5475,0,MONTREALGRAND PRIX
1785643010.7640765,273.3472595214844,5485,0,MONTREALGRAND PRIX
1785643011.2637048,273.8494567871094,5495,0,MONTREALGRAND PRIX
1785643011.767664,274.35333251953125,5505,0,MONTREALGRAND PRIX
1785643012.2605777,274.8451232910156,5515,0,MONTREALGRAND PRIX
1785643012.7613032,275.3401794433594,5525,0,MONTREALGRAND PRIX
1785643013.2603378,275.84478759765625,5535,0,MONTREALGRAND PRIX
1785643013.7636678,276.3485412597656,5545,0,MONTREALGRAND PRIX
1785643014.2577043,276.8399353027344,5555,0,MONTREALGRAND PRIX
1785643014.7698183,277.35479736328125,5565,0,MONTREALGRAND PRIX
1785643015.2691193,277.84954833984375,5575,0,MONTREALGRAND PRIX
1785643015.7604465,278.3432312011719,5585,0,MONTREALGRAND PRIX
1785643016.2636962,278.8483581542969,5595,0,MONTREALGRAND PRIX
1785643016.7648463,279.347412109375,5605,0,MONTREALGRAND PRIX
1785643017.2671282,279.8440856933594,5615,0,MONTREALGRAND PRIX
1785643017.7609022,280.34478759765625,5625,0,MONTREALGRAND PRIX
1785643018.260758,280.8453369140625,5635,0,MONTREALGRAND PRIX
1785643018.7611487,281.34356689453125,5645,0,MONTREALGRAND PRIX
1785643019.265553,281.8435363769531,5655,0,MONTREALGRAND PRIX
1785643019.758768,282.3415222167969,5665,0,MONTREALGRAND PRIX
1785643020.2615075,282.840087890625,5675,0,MONTREALGRAND PRIX
1785643020.7603083,283.3436584472656,5685,0,MONTREALGRAND PRIX
1785643021.256278,283.8385925292969,5695,0,MONTREALGRAND PRIX
1785643021.7598965,284.3439636230469,5706,0,MONTREALGRAND PRIX
1785643022.266894,284.8501892089844,5716,0,MONTREALGRAND PRIX
1785643022.766805,285.3517761230469,5726,0,MONTREALGRAND PRIX
1785643023.2637615,285.8502502441406,5736,0,MONTREALGRAND PRIX
1785643023.7644303,286.349609375,5746,0,MONTREALGRAND PRIX
1785643024.2656574,286.8515930175781,5756,0,MONTREALGRAND PRIX
1785643024.762337,287.34375,5766,0,MONTREALGRAND PRIX
1785643025.26781,287.85272216796875,5776,0,MONTREALGRAND PRIX
1785643025.7672107,288.35296630859375,5786,0,MONTREALGRAND PRIX
1785643026.2655628,288.84967041015625,5796,0,MONTREALGRAND PRIX
1785643026.7658412,289.34954833984375,5806,0,MONTREALGRAND PRIX
1785643027.2676153,289.85186767578125,5816,0,MONTREALGRAND PRIX
1785643027.7587333,290.34625244140625,5826,0,MONTREALGRAND PRIX
1785643028.2613733,290.84423828125,5836,0,MONTREALGRAND PRIX
1785643028.7587366,291.34381103515625,5846,0,MONTREALGRAND PRIX
1785643029.265455,291.8450622558594,5856,0,MONTREALGRAND PRIX
1785643029.7661467,292.34906005859375,5866,0,MONTREALGRAND PRIX
1785643030.2712867,292.8480529785156,5876,0,MONTREALGRAND PRIX
1785643030.760851,293.3446044921875,5886,0,MONTREALGRAND PRIX
1785643031.266167,293.8520202636719,5896,0,MONTREALGRAND PRIX
1785643031.7657626,294.35052490234375,5906,0,MONTREALGRAND PRIX
1785643032.256847,294.84161376953125,5916,0,MONTREALGRAND PRIX
1785643032.7575364,295.33990478515625,5927,0,MONTREALGRAND PRIX
1785643033.2567272,295.840576171875,5937,0,MONTREALGRAND PRIX
1785643033.7639666,296.3489074707031,5947,0,MONTREALGRAND PRIX
1785643034.267862,296.8525390625,5957,0,MONTREALGRAND PRIX
1785643034.761469,297.34173583984375,5967,0,MONTREALGRAND PRIX
1785643035.2676153,297.84539794921875,5977,0,MONTREALGRAND PRIX
1785643035.7657337,298.3496398925781,5987,0,MONTREALGRAND PRIX
1785643036.264642,298.847412109375,5997,0,MONTREALGRAND PRIX
1785643036.7584171,299.3414306640625,6007,0,MONTREALGRAND PRIX
1785643037.267552,299.8489074707031,6017,0,MONTREALGRAND PRIX
1785643037.760417,300.34381103515625,6027,0,MONTREALGRAND PRIX
1785643038.26935,300.85394287109375,6037,0,MONTREALGRAND PRIX
1785643038.765487,301.3464050292969,6047,0,MONTREALGRAND PRIX
1785643039.2594228,301.8382873535156,6057,0,MONTREALGRAND PRIX
1785643039.7678242,302.35101318359375,6067,0,MONTREALGRAND PRIX
1785643040.2625208,302.8427734375,6077,0,MONTREALGRAND PRIX
1785643040.7687838,303.349609375,6087,0,MONTREALGRAND PRIX
1785643041.2573862,303.8388366699219,6097,0,MONTREALGRAND PRIX
1785643041.7607083,304.3440246582031,6107,0,MONTREALGRAND PRIX
1785643042.2568586,304.84014892578125,6117,0,MONTREALGRAND PRIX
1785643042.7657912,305.3483581542969,6128,0,MONTREALGRAND PRIX
1785643043.2601259,305.84326171875,6138,0,MONTREALGRAND PRIX
1785643043.7621233,306.3424377441406,6148,0,MONTREALGRAND PRIX
1785643044.2632937,306.84918212890625,6158,0,MONTREALGRAND PRIX
1785643044.7622178,307.3457946777344,6168,0,MONTREALGRAND PRIX
1785643045.2604022,307.8439636230469,6178,0,MONTREALGRAND PRIX
1785643045.7705293,308.3541259765625,6188,0,MONTREALGRAND PRIX
1785643046.2588787,308.839111328125,6198,0,MONTREALGRAND PRIX
1785643046.756935,309.3412170410156,6208,0,MONTREALGRAND PRIX
1785643047.2686465,309.8501281738281,6218,0,MONTREALGRAND PRIX
1785643047.7668393,310.3495178222656,6228,0,MONTREALGRAND PRIX
1785643048.267768,310.84649658203125,6238,0,MONTREALGRAND PRIX
1785643048.760485,311.34674072265625,6248,0,MONTREALGRAND PRIX
1785643049.267346,311.8489990234375,6258,0,MONTREALGRAND PRIX
1785643049.7668242,312.348876953125,6268,0,MONTREALGRAND PRIX
1785643050.25895,312.8423156738281,6278,0,MONTREALGRAND PRIX
1785643050.770264,313.3516540527344,6288,0,MONTREALGRAND PRIX
1785643051.260138,313.84063720703125,6298,0,MONTREALGRAND PRIX
1785643051.7685156,314.35101318359375,6308,0,MONTREALGRAND PRIX
1785643052.2610288,314.8402099609375,6318,0,MONTREALGRAND PRIX
1785643052.7613761,315.3430480957031,6328,0,MONTREALGRAND PRIX
1785643053.2663722,315.8492736816406,6338,0,MONTREALGRAND PRIX
1785643053.7603018,316.3436279296875,6348,0,MONTREALGRAND PRIX
1785643054.2653353,316.8493347167969,6358,0,MONTREALGRAND PRIX
1785643054.7687883,317.3480529785156,6368,0,MONTREALGRAND PRIX
1785643055.2657804,317.84576416015625,6378,0,MONTREALGRAND PRIX
1785643055.7662628,318.3495178222656,6388,0,MONTREALGRAND PRIX
1785643056.2571461,318.83563232421875,6399,0,MONTREALGRAND PRIX
1785643056.758485,319.3425598144531,6409,0,MONTREALGRAND PRIX
1785643057.25688,319.8388977050781,6419,0,MONTREALGRAND PRIX
1785643057.7589662,320.342041015625,6430,0,MONTREALGRAND PRIX
1785643058.2656357,320.8466491699219,6440,0,MONTREALGRAND PRIX
1785643058.7568805,321.3387756347656,6450,0,MONTREALGRAND PRIX
1785643059.2652357,321.8429260253906,6460,0,MONTREALGRAND PRIX
1785643059.7729445,322.3481750488281,6470,0,MONTREALGRAND PRIX
1785643060.261857,322.8446044921875,6480,0,MONTREALGRAND PRIX
1785643060.7686353,323.35125732421875,6490,0,MONTREALGRAND PRIX
1785643061.2699988,323.8492126464844,6500,0,MONTREALGRAND PRIX
1785643061.7667472,324.3445129394531,6510,0,MONTREALGRAND PRIX
1785643062.266982,324.85028076171875,6520,0,MONTREALGRAND PRIX
1785643062.767421,325.35125732421875,6530,0,MONTREALGRAND PRIX
1785643063.2630515,325.84173583984375,6540,0,MONTREALGRAND PRIX
1785643063.7681034,326.3495178222656,6550,0,MONTREALGRAND PRIX
1785643064.2649546,326.8448181152344,6560,0,MONTREALGRAND PRIX
1785643064.7632987,327.3446350097656,6570,0,MONTREALGRAND PRIX
1785643065.2637453,327.8431091308594,6580,0,MONTREALGRAND PRIX
1785643065.7622366,328.3445739746094,6590,0,MONTREALGRAND PRIX
1785643066.2678065,328.8516540527344,6600,0,MONTREALGRAND PRIX
1785643066.7626565,329.34771728515625,6610,0,MONTREALGRAND PRIX
1785643067.2685623,329.8486328125,6620,0,MONTREALGRAND PRIX
1785643067.7622757,330.3476257324219,6630,0,MONTREALGRAND PRIX
1785643068.2634513,330.84808349609375,6640,0,MONTREALGRAND PRIX
1785643068.7618742,331.3453674316406,6650,0,MONTREALGRAND PRIX
1785643069.2652826,331.8482666015625,6660,0,MONTREALGRAND PRIX
1785643069.7638896,332.34869384765625,6670,0,MONTREALGRAND PRIX
1785643070.261765,332.8427429199219,6680,0,MONTREALGRAND PRIX
1785643070.7603357,333.3456726074219,6690,0,MONTREALGRAND PRIX
1785643071.265109,333.845947265625,6700,0,MONTREALGRAND PRIX
1785643071.767925,334.3515319824219,6710,0,MONTREALGRAND PRIX
1785643072.269163,334.8503723144531,6720,0,MONTREALGRAND PRIX
1785643072.763441,335.3471984863281,6730,0,MONTREALGRAND PRIX
1785643073.2622917,335.8444519042969,6740,0,MONTREALGRAND PRIX
1785643073.7573295,336.3427429199219,6750,0,MONTREALGRAND PRIX
1785643074.2586882,336.8429260253906,6760,0,MONTREALGRAND PRIX
1785643074.757531,337.3409729003906,6770,0,MONTREALGRAND PRIX
1785643075.2636445,337.84674072265625,6780,0,MONTREALGRAND PRIX
1785643075.7613804,338.344970703125,6790,0,MONTREALGRAND PRIX
1785643076.2658563,338.8460388183594,6800,0,MONTREALGRAND PRIX
1785643076.7602553,339.34149169921875,6810,0,MONTREALGRAND PRIX
1785643077.2568383,339.83984375,6820,0,MONTREALGRAND PRIX
1785643077.7622638,340.34246826171875,6830,0,MONTREALGRAND PRIX
1785643078.2685492,340.8479309082031,6840,0,MONTREALGRAND PRIX
1785643078.7694204,341.3482360839844,6850,0,MONTREALGRAND PRIX
1785643079.2614033,341.8427734375,6860,0,MONTREALGRAND PRIX
1785643079.7603877,342.3407897949219,6870,0,MONTREALGRAND PRIX
1785643080.2583723,342.8420104980469,6880,0,MONTREALGRAND PRIX
1785643080.7664945,343.3471374511719,6890,0,MONTREALGRAND PRIX
1785643081.262305,343.8424987792969,6900,0,MONTREALGRAND PRIX
1785643081.763798,344.34100341796875,6910,0,MONTREALGRAND PRIX
1785643082.2630732,344.84649658203125,6920,0,MONTREALGRAND PRIX
1785643082.7622852,345.3435974121094,6930,0,MONTREALGRAND PRIX
1785643083.2633126,345.8429870605469,6940,0,MONTREALGRAND PRIX
1785643083.7645786,346.3443603515625,6950,0,MONTREALGRAND PRIX
1785643084.2703655,346.84918212890625,6960,0,MONTREALGRAND PRIX
1785643084.7662652,347.3443298339844,6971,0,MONTREALGRAND PRIX
1785643085.2679045,347.84930419921875,6981,0,MONTREALGRAND PRIX
1785643085.767727,348.3457946777344,6991,0,MONTREALGRAND PRIX
1785643086.2638745,348.84381103515625,7001,0,MONTREALGRAND PRIX
1785643086.7667077,349.3462219238281,7011,0,MONTREALGRAND PRIX
1785643087.2689655,349.847900390625,7021,0,MONTREALGRAND PRIX
1785643087.768356,350.3440246582031,7031,0,MONTREALGRAND PRIX
1785643088.2695062,350.84527587890625,7041,0,MONTREALGRAND PRIX
1785643088.760938,351.3379821777344,7051,0,MONTREALGRAND PRIX
1785643089.261494,351.8420104980469,7061,0,MONTREALGRAND PRIX
1785643089.7587965,352.3385314941406,7071,0,MONTREALGRAND PRIX
1785643090.2689648,352.8499755859375,7081,0,MONTREALGRAND PRIX
1785643090.7670796,353.34857177734375,7091,0,MONTREALGRAND PRIX
1785643091.2589505,353.84051513671875,7101,0,MONTREALGRAND PRIX
1785643091.7659447,354.3478088378906,7111,0,MONTREALGRAND PRIX
1785643092.2660773,354.8437805175781,7121,0,MONTREALGRAND PRIX
1785643092.759164,355.3416748046875,7131,0,MONTREALGRAND PRIX
1785643093.2646966,355.8451843261719,7141,0,MONTREALGRAND PRIX
1785643093.7692382,356.3406982421875,7151,0,MONTREALGRAND PRIX
1785643094.268738,356.8455505371094,7161,0,MONTREALGRAND PRIX
1785643094.7587023,357.3393859863281,7171,0,MONTREALGRAND PRIX
1785643095.2562995,357.834716796875,7181,0,MONTREALGRAND PRIX
1785643095.7571242,358.3386535644531,7192,0,MONTREALGRAND PRIX
1785643096.2639444,358.8447570800781,7203,0,MONTREALGRAND PRIX
1785643096.7555642,359.3358154296875,7213,0,MONTREALGRAND PRIX
1785643097.2605958,359.842041015625,7224,0,MONTREALGRAND PRIX
1785643097.768718,360.35052490234375,7234,0,MONTREALGRAND PRIX
1785643098.2621462,360.84588623046875,7244,0,MONTREALGRAND PRIX
1785643098.7640605,361.3450622558594,7254,0,MONTREALGRAND PRIX
1785643099.2567608,361.8407897949219,7264,0,MONTREALGRAND PRIX
1785643099.7597528,362.3429870605469,7274,0,MONTREALGRAND PRIX
1785643100.2689693,362.852294921875,7284,0,MONTREALGRAND PRIX
1785643100.7558663,363.33941650390625,7294,0,MONTREALGRAND PRIX
1785643101.2646964,363.84637451171875,7305,0,MONTREALGRAND PRIX
1785643101.7637389,364.3464660644531,7315,0,MONTREALGRAND PRIX
1785643102.2571461,364.8405456542969,7325,0,MONTREALGRAND PRIX
1785643102.7570522,365.3393249511719,7335,0,MONTREALGRAND PRIX
1785643103.268619,365.8470458984375,7346,0,MONTREALGRAND PRIX
1785643103.7588263,366.33831787109375,7356,0,MONTREALGRAND PRIX
1785643104.262249,366.8396301269531,7366,0,MONTREALGRAND PRIX
1785643104.7604504,367.3417053222656,7376,0,MONTREALGRAND PRIX
1785643105.2631617,367.8429260253906,7386,0,MONTREALGRAND PRIX
1785643105.7587016,368.3360595703125,7396,0,MONTREALGRAND PRIX
1785643106.262158,368.8433532714844,7406,0,MONTREALGRAND PRIX
1785643106.7559192,369.3384094238281,7416,0,MONTREALGRAND PRIX
1785643107.258997,369.8427429199219,7427,0,MONTREALGRAND PRIX
1785643107.768315,370.3482360839844,7437,0,MONTREALGRAND PRIX
1785643108.2593417,370.8426513671875,7447,0,MONTREALGRAND PRIX
1785643108.7573025,371.3385925292969,7457,0,MONTREALGRAND PRIX
1785643109.2581398,371.8350524902344,7467,0,MONTREALGRAND PRIX
1785643109.762554,372.3432312011719,7477,0,MONTREALGRAND PRIX
1785643110.2708485,372.8472595214844,7487,0,MONTREALGRAND PRIX
1785643110.7605305,373.34136962890625,7497,0,MONTREALGRAND PRIX
1785643111.2584765,373.8377380371094,7507,0,MONTREALGRAND PRIX
1785643111.7593296,374.3388366699219,7517,0,MONTREALGRAND PRIX
1785643112.2585926,374.8338623046875,7527,0,MONTREALGRAND PRIX
1785643112.7671995,375.3436279296875,7537,0,MONTREALGRAND PRIX
1785643113.266013,375.84722900390625,7547,0,MONTREALGRAND PRIX
1785643113.7564275,376.33734130859375,7558,0,MONTREALGRAND PRIX
1785643114.2584145,376.8393249511719,7568,0,MONTREALGRAND PRIX
1785643114.7704105,377.3470764160156,7578,0,MONTREALGRAND PRIX
1785643115.26558,377.8429870605469,7588,0,MONTREALGRAND PRIX
1785643115.7586606,378.3366394042969,7598,0,MONTREALGRAND PRIX
1785643116.263125,378.8382568359375,7608,0,MONTREALGRAND PRIX
1785643116.7586155,379.3366394042969,7618,0,MONTREALGRAND PRIX
