timestamp,session_time,frame_identifier,player_car_index,world_pos_X,world_pos_Y,world_pos_Z,world_velo_X,world_velo_Y,world_velo_Z,world_fwd_dir_X,world_fwd_dir_Y,world_fwd_dir_Z,world_rgt_dir_X,world_rgt_dir_Y,world_rgt_dir_Z,gforce_lat,gforce_long,gforce_vert,yaw,pitch,roll
1785643130.118848,392.69390869140625,7886,0,-180.599853515625,90.10320281982422,394.3685607910156,10.648134231567383,-0.0013555224286392331,-82.05021667480469,4414,-42,-32468,32468,90,4414,-6816,-16592,8389,-2.7502907184142877e-22,2.836918314735366e+25,1.5075829843666035e-36
1785643130.1585288,392.7355651855469,7887,0,-180.24057006835938,90.10311126708984,391.6321105957031,10.888311386108398,-0.0018677117768675089,-82.13026428222656,4504,-42,-32455,32455,91,4504,-22020,-16591,6816,7.549236603367268e-28,0.011091831140220165,-4.064435685482743e+31
1785643130.2156847,392.7908630371094,7888,0,-179.68663024902344,90.1030502319336,387.52252197265625,11.250657081604004,-0.0012558023445308208,-82.24736022949219,4640,-42,-32436,32436,91,4640,-3670,-16590,3670,7.549235640402296e-28,-7.655739972500908e+33,6.475018843488663e-27
1785643130.2696755,392.8464660644531,7889,0,-178.91969299316406,90.10293579101562,382.0340881347656,11.73789119720459,-0.001257937285117805,-82.39794921875,4822,-42,-32410,32410,92,4821,-524,-16588,524,2.248103126316304e-41,-4.0531850015098356e-22,1.8225557781720303e-12
1785643130.31423,392.8883972167969,7890,0,-178.52398681640625,90.10285949707031,379.2861633300781,11.984832763671875,-0.0014528391184285283,-82.47057342529297,4914,-42,-32396,32396,93,4913,-12583,-16585,30933,7.549233714472352e-28,4.5789963218934383e+27,6.475018843488663e-27
1785643130.3587966,392.9314880371094,7891,0,-177.9145050048828,90.10279083251953,375.15997314453125,12.375092506408691,-0.0015450803330168128,-82.57315826416016,5063,-42,-32373,32373,101,5063,24642,-16571,27787,7.54923275150738e-28,1.0417184864175106e-18,6.475018843488663e-27
1785643130.4186494,392.990966796875,7892,0,-177.28494262695312,90.10273742675781,371.0288391113281,12.789306640625,-0.0015539786545559764,-82.66790008544922,5232,-42,-32346,32346,107,5232,29884,-16557,-8913,7.549231307059921e-28,-38727180.0,7.119357661451546e-15
1785643130.461142,393.03515625,7893,0,-176.6338348388672,90.1026611328125,366.8931579589844,13.234039306640625,-0.001160924439318478,-82.753173828125,5417,-42,-32315,32315,116,5417,-12059,-16542,-12059,7.549230344094949e-28,1.7000825111560489e+28,0.007827816531062126
1785643130.5159075,393.0924377441406,7894,0,-175.9597625732422,90.10257720947266,362.7534484863281,13.706470489501953,-0.001275246380828321,-82.8290023803711,5611,-42,-32282,32282,123,5611,-23593,-16528,-15204,7.549229381129977e-28,8.848822309677896e-32,4.064434718342087e+31
1785643130.5611134,393.13494873046875,7895,0,-175.26144409179688,90.10250091552734,358.6102294921875,14.202071189880371,-0.0012870002537965775,-82.89584350585938,5810,-42,-32247,32247,129,5809,10486,-16516,-18350,7.549228418165005e-28,-2.7856954871503413e-15,4.064434234771759e+31
1785643130.615909,393.1917419433594,7896,0,-174.53785705566406,90.10242462158203,354.4638366699219,14.714630126953125,-0.0014043631963431835,-82.95465087890625,6010,-42,-32211,32210,133,6010,-5243,-16511,-21496,-2.7502856697044942e-22,16.84143829345703,-1.5075824462679932e-36
1785643130.6620958,393.2345886230469,7897,0,-173.78829956054688,90.10236358642578,350.3147277832031,15.2396821975708,-0.0015497562708333135,-83.00614929199219,6211,-42,-32172,32172,136,6211,-8913,-16508,-24642,7.54922649223506e-28,-5.115314209973862e+16,-2.529303332958098e-29
1785643130.7218468,393.2935485839844,7898,0,-172.74769592285156,90.10226440429688,344.7788391113281,15.948899269104004,-0.0014913328923285007,-83.06556701660156,6478,-42,-32120,32119,137,6478,-7340,-16507,5767,-2.750284912398025e-22,538441809920.0,2.66366730318737e+36
1785643130.7689543,393.3396301269531,7899,0,-172.21005249023438,90.10224151611328,342.0094299316406,16.27259635925293,-0.0014339376939460635,-83.09969329833984,6598,-42,-32095,32095,125,6597,-25690,-16540,7340,7.54922649223506e-28,1.0479705279284547e-25,1.657604232287419e-24
1785643130.8168168,393.38580322265625,7900,0,-171.3854522705078,90.10210418701172,337.85272216796875,16.672330856323242,-0.0013746905606240034,-83.16831970214844,6694,-41,-32075,32075,87,6694,-18874,-16589,-24642,2.2457209189269518e-41,-2.6858459371321107e+22,2.3041550648892967e-41
1785643130.8696673,393.4449462890625,7901,0,-170.259765625,90.10200500488281,332.30413818359375,17.05083465576172,-0.001655163592658937,-83.29093170166016,6715,-41,-32071,32071,56,6715,-32506,-16683,-24642,2.2457209189269518e-41,-7810930603720704.0,-4.665740571674348e-10
1785643130.9208074,393.49932861328125,7902,0,-169.40240478515625,90.1019515991211,328.1365966796875,17.221281051635742,-0.0014275083085522056,-83.40536499023438,6706,-41,-32073,32073,29,6706,-22020,-16783,-27787,7.549225529270088e-28,-7.988613332036747e+18,3.859410144091101e-34
1785643130.958566,393.53814697265625,7903,0,-168.82659912109375,90.10186004638672,325.35498046875,17.32172966003418,-0.0014762014616280794,-83.48334503173828,6707,-41,-32073,32073,29,6707,11010,-16761,2621,2.2453005293876544e-41,-2.296835809958953e+18,2.3041550648892967e-41
1785643131.0118866,393.5907287597656,7904,0,-167.9554443359375,90.10179901123047,321.1780090332031,17.52964210510254,-0.0015074183465912938,-83.58534240722656,6785,-41,-32056,32056,58,6785,23069,-16668,29884,7.549223121857658e-28,-2.9314840048755286e-06,6.475015762000752e-27
1785643131.0653462,393.64373779296875,7905,0,-166.77064514160156,90.10173034667969,315.60260009765625,18.052825927734375,-0.0012044388568028808,-83.65718078613281,7096,-41,-31989,31989,126,7095,-23069,-16517,15729,7.549218788515283e-28,7.196747963009279e-25,-9.463246137907504e+21
1785643131.1152778,393.69561767578125,7906,0,-165.8513946533203,90.10173034667969,311.4200439453125,18.723600387573242,-0.0009145616204477847,-83.63018035888672,7497,-42,-31897,31897,200,7496,23069,-16444,-11010,7.549210121830533e-28,1144704.375,9.880088793378868e-32
1785643131.167372,393.74725341796875,7907,0,-164.89170837402344,90.10173034667969,307.241455078125,19.640321731567383,-3.282338730059564e-05,-83.491943359375,8031,-44,-31767,31766,272,8031,-1573,-16386,8389,-2.750226094928932e-22,3.3786209314712323e-06,3.696579643010816e+19
1785643131.2089322,393.7861022949219,7908,0,-164.22557067871094,90.101806640625,304.4620056152344,20.26736068725586,0.006258968263864517,-83.25517272949219,8387,-54,-31675,31674,276,8386,13107,-16381,15729,-152552037416960.0,1.3640199341587799e+38,4.665738906339811e-10
1785643131.2624898,393.83984375,7909,0,-163.1885528564453,90.10253143310547,300.315673828125,21.163597106933594,0.019870607182383537,-82.62064361572266,8797,-88,-31563,31562,282,8796,-4194,-16377,17302,7.56508893273952e-28,-1.9249710061629982e-13,2.65216519393806e-23
1785643131.3156598,393.8939208984375,7910,0,-161.7417755126953,90.10350036621094,294.8363037109375,22.13187599182129,0.005837688688188791,-81.81953430175781,9114,-91,-31473,31473,218,9113,-18874,-16445,-4719,127102582784.0,1.5962191614271907e-35,1.5808136427033304e-30
1785643131.3672497,393.94598388671875,7911,0,-160.6212615966797,90.10343170166016,290.75897216796875,22.624950408935547,-0.005057231988757849,-81.31383514404297,9161,-86,-31460,31460,157,9160,-21496,-16500,-18874,1.1963254275819498e+32,-3.921496514117015e+27,9.46324050840797e+21
1785643131.4172633,393.99749755859375,7912,0,-159.4870147705078,90.10111236572266,286.7225646972656,22.67032814025879,-0.0759335607290268,-80.08380889892578,9145,-100,-31464,31464,83,9145,26214,-16602,-23593,1529863.0,-3.2419196960181275e+32,8606767104.0
1785643131.4687314,394.0482177734375,7913,0,-158.35903930664062,90.09738159179688,282.7601013183594,22.427452087402344,-0.05048999935388565,-78.46147918701172,9120,-102,-31471,31471,43,9120,17826,-16714,-2097,9.53473050815536e+20,1.2433970144561366e-37,-2.780996770398795e-17
1785643131.5188105,394.0986633300781,7914,0,-157.2481231689453,90.09786224365234,278.8846435546875,22.01986312866211,0.050154998898506165,-76.66249084472656,9101,-108,-31477,31477,21,9101,6816,-16849,-12583,-1826633600.0,1.1651263730985998e-31,-6.503090133359667e+32
1785643131.560065,394.1370544433594,7915,0,-156.5196075439453,90.09976196289062,276.350830078125,21.709840774536133,0.05617084726691246,-75.45362854003906,9093,-117,-31479,31480,12,9093,-16253,-16950,4194,7.565233858967835e-28,6.616110424913906e-29,-1.6576032462112874e-24
