packet_format,game_year,game_major_version,game_minor_version,packet_version,packet_id,session_uid,session_time,frame_identifier,overall_frame_identifier,player_car_index,secondary_player_car_index,packet_size,timestamp,packet_name
2025,25,1,22,1,10,12331792693039097994,0.5438556671142578,5,5,0,255,1041,1782621467.7482142,Car Damage
2025,25,1,22,1,12,12331792693039097994,0.5957784652709961,6,6,0,255,231,1782621467.775458,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.5957784652709961,6,6,0,255,1285,1782621467.775458,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.5957784652709961,6,6,0,255,1349,1782621467.775458,Motion
2025,25,1,22,1,13,12331792693039097994,0.5957784652709961,6,6,0,255,273,1782621467.775458,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.5957784652709961,6,6,0,255,1352,1782621467.775458,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.5957784652709961,6,6,0,255,1239,1782621467.775458,Car Status
2025,25,1,22,1,12,12331792693039097994,0.6394577622413635,7,7,0,255,231,1782621467.818473,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.6394577622413635,7,7,0,255,1285,1782621467.818473,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.6394577622413635,7,7,0,255,1349,1782621467.818473,Motion
2025,25,1,22,1,13,12331792693039097994,0.6394577622413635,7,7,0,255,273,1782621467.818473,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.6394577622413635,7,7,0,255,1352,1782621467.818473,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.6394577622413635,7,7,0,255,1239,1782621467.818473,Car Status
2025,25,1,22,1,1,12331792693039097994,0.6686826348304749,8,8,0,255,753,1782621467.8498275,Session
2025,25,1,22,1,5,12331792693039097994,0.6686826348304749,8,8,0,255,1133,1782621467.8514445,Car Setups
2025,25,1,22,1,10,12331792693039097994,0.6686826348304749,8,8,0,255,1041,1782621467.8514445,Car Damage
2025,25,1,22,1,12,12331792693039097994,0.6992703676223755,9,9,0,255,231,1782621468,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.6992703676223755,9,9,0,255,1285,1782621468,Lap Data
2025,25,1,22,1,0,12331792693039097994,0.6992703676223755,9,9,0,255,1349,1782621468,Motion
2025,25,1,22,1,13,12331792693039097994,0.6992703676223755,9,9,0,255,273,1782621468,Motion Ex
2025,25,1,22,1,6,12331792693039097994,0.6992703676223755,9,9,0,255,1352,1782621468,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,0.6992703676223755,9,9,0,255,1239,1782621467.8851717,Car Status
2025,25,1,22,1,12,12331792693039097994,0.7573150396347046,10,10,0,255,231,1782621467.9300897,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,0.7573150396347046,10,10,0,255,1285,1782621467.9300897,Lap Data
